# L TT EE BB TE PP
5.52100000e+03 9.63105815e-14 1.50462007e-15 7.27663403e-16 -1.87796768e-15 4.21313198e-10
5.52200000e+03 9.62685746e-14 1.50328890e-15 7.27411247e-16 -1.87629512e-15 4.21191062e-10
5.52300000e+03 9.62263546e-14 1.50195913e-15 7.27159255e-16 -1.87462674e-15 4.21068982e-10
5.52400000e+03 9.61838150e-14 1.50063175e-15 7.26907436e-16 -1.87296304e-15 4.20946961e-10
5.52500000e+03 9.61408245e-14 1.49930675e-15 7.26655803e-16 -1.87130448e-15 4.20824896e-10
5.52600000e+03 9.60972577e-14 1.49798313e-15 7.26404366e-16 -1.86965159e-15 4.20702989e-10
5.52700000e+03 9.60530063e-14 1.49666187e-15 7.26153133e-16 -1.86800476e-15 4.20581140e-10
5.52800000e+03 9.60079903e-14 1.49534297e-15 7.25902115e-16 -1.86636434e-15 4.20459247e-10
5.52900000e+03 9.59620886e-14 1.49402542e-15 7.25651319e-16 -1.86473075e-15 4.20337512e-10
5.53000000e+03 9.59152504e-14 1.49271021e-15 7.25400754e-16 -1.86310414e-15 4.20215834e-10
5.53100000e+03 9.58673753e-14 1.49139634e-15 7.25150425e-16 -1.86148491e-15 4.20094213e-10
5.53200000e+03 9.58184147e-14 1.49008580e-15 7.24900339e-16 -1.85987323e-15 4.19972548e-10
5.53300000e+03 9.57683315e-14 1.48877658e-15 7.24650500e-16 -1.85826918e-15 4.19851041e-10
5.53400000e+03 9.57170712e-14 1.48746869e-15 7.24400912e-16 -1.85667280e-15 4.19729590e-10
5.53500000e+03 9.56646318e-14 1.48616411e-15 7.24151577e-16 -1.85508419e-15 4.19608196e-10
5.53600000e+03 9.56109842e-14 1.48486084e-15 7.23902498e-16 -1.85350325e-15 4.19486758e-10
5.53700000e+03 9.55561419e-14 1.48355989e-15 7.23653675e-16 -1.85192986e-15 4.19365477e-10
5.53800000e+03 9.55001213e-14 1.48226125e-15 7.23405108e-16 -1.85036392e-15 4.19244252e-10
5.53900000e+03 9.54429411e-14 1.48096391e-15 7.23156794e-16 -1.84880518e-15 4.19122984e-10
5.54000000e+03 9.53846423e-14 1.47966888e-15 7.22908731e-16 -1.84725344e-15 4.19001872e-10
5.54100000e+03 9.53252875e-14 1.47837616e-15 7.22660916e-16 -1.84570835e-15 4.18880816e-10
5.54200000e+03 9.52649305e-14 1.47708575e-15 7.22413344e-16 -1.84416940e-15 4.18759816e-10
5.54300000e+03 9.52036552e-14 1.47579664e-15 7.22166008e-16 -1.84263633e-15 4.18638773e-10
5.54400000e+03 9.51415255e-14 1.47450985e-15 7.21918904e-16 -1.84110867e-15 4.18517885e-10
5.54500000e+03 9.50786537e-14 1.47322637e-15 7.21672023e-16 -1.83958587e-15 4.18397053e-10
5.54600000e+03 9.50151201e-14 1.47194320e-15 7.21425358e-16 -1.83806747e-15 4.18276277e-10
5.54700000e+03 9.49510516e-14 1.47066335e-15 7.21178900e-16 -1.83655278e-15 4.18155457e-10
5.54800000e+03 9.48865408e-14 1.46938582e-15 7.20932640e-16 -1.83504137e-15 4.18034792e-10
5.54900000e+03 9.48217148e-14 1.46810961e-15 7.20686569e-16 -1.83353251e-15 4.17914183e-10
5.55000000e+03 9.47566837e-14 1.46683574e-15 7.20440677e-16 -1.83202564e-15 4.17793530e-10
5.55100000e+03 9.46915801e-14 1.46556419e-15 7.20194953e-16 -1.83052023e-15 4.17673032e-10
5.55200000e+03 9.46265179e-14 1.46429495e-15 7.19949387e-16 -1.82901556e-15 4.17552589e-10
5.55300000e+03 9.45616207e-14 1.46302799e-15 7.19703970e-16 -1.82751144e-15 4.17432202e-10
5.55400000e+03 9.44970203e-14 1.46176328e-15 7.19458691e-16 -1.82600738e-15 4.17311770e-10
5.55500000e+03 9.44328259e-14 1.46050082e-15 7.19213539e-16 -1.82450273e-15 4.17191493e-10
5.55600000e+03 9.43691525e-14 1.45923956e-15 7.18968506e-16 -1.82299731e-15 4.17071272e-10
5.55700000e+03 9.43061098e-14 1.45798049e-15 7.18723582e-16 -1.82149060e-15 4.16951106e-10
5.55800000e+03 9.42437915e-14 1.45672458e-15 7.18478757e-16 -1.81998229e-15 4.16830895e-10
5.55900000e+03 9.41823138e-14 1.45546981e-15 7.18234024e-16 -1.81847201e-15 4.16710840e-10
5.56000000e+03 9.41217449e-14 1.45421716e-15 7.17989375e-16 -1.81695942e-15 4.16590839e-10
5.56100000e+03 9.40621737e-14 1.45296660e-15 7.17744803e-16 -1.81544431e-15 4.16470795e-10
5.56200000e+03 9.40036596e-14 1.45171912e-15 7.17500301e-16 -1.81392632e-15 4.16350904e-10
5.56300000e+03 9.39462713e-14 1.45047268e-15 7.17255864e-16 -1.81240554e-15 4.16231070e-10
5.56400000e+03 9.38900466e-14 1.44922827e-15 7.17011488e-16 -1.81088159e-15 4.16111290e-10
5.56500000e+03 9.38350219e-14 1.44798587e-15 7.16767169e-16 -1.80935444e-15 4.15991466e-10
5.56600000e+03 9.37812318e-14 1.44674546e-15 7.16522905e-16 -1.80782403e-15 4.15871796e-10
5.56700000e+03 9.37286690e-14 1.44550701e-15 7.16278693e-16 -1.80629041e-15 4.15752182e-10
5.56800000e+03 9.36773541e-14 1.44427050e-15 7.16034533e-16 -1.80475372e-15 4.15632622e-10
5.56900000e+03 9.36272557e-14 1.44303592e-15 7.15790425e-16 -1.80321392e-15 4.15513019e-10
5.57000000e+03 9.35783709e-14 1.44180325e-15 7.15546370e-16 -1.80167113e-15 4.15393570e-10
5.57100000e+03 9.35306350e-14 1.44057247e-15 7.15302372e-16 -1.80012571e-15 4.15274175e-10
5.57200000e+03 9.34840321e-14 1.43934356e-15 7.15058432e-16 -1.79857778e-15 4.15154737e-10
5.57300000e+03 9.34384861e-14 1.43811650e-15 7.14814554e-16 -1.79702769e-15 4.15035452e-10
5.57400000e+03 9.33939405e-14 1.43689128e-15 7.14570745e-16 -1.79547583e-15 4.14916223e-10
5.57500000e+03 9.33503098e-14 1.43566889e-15 7.14327008e-16 -1.79392232e-15 4.14797048e-10
5.57600000e+03 9.33075098e-14 1.43444731e-15 7.14083352e-16 -1.79236782e-15 4.14677830e-10
5.57700000e+03 9.32654491e-14 1.43322852e-15 7.13839781e-16 -1.79081263e-15 4.14558765e-10
5.57800000e+03 9.32240394e-14 1.43201052e-15 7.13596305e-16 -1.78925726e-15 4.14439755e-10
5.57900000e+03 9.31831570e-14 1.43079529e-15 7.13352931e-16 -1.78770203e-15 4.14320799e-10
5.58000000e+03 9.31427135e-14 1.42958183e-15 7.13109668e-16 -1.78614760e-15 4.14201800e-10
5.58100000e+03 9.31025774e-14 1.42836912e-15 7.12866524e-16 -1.78459432e-15 4.14082955e-10
5.58200000e+03 9.30626449e-14 1.42716017e-15 7.12623508e-16 -1.78304276e-15 4.13964164e-10
5.58300000e+03 9.30228012e-14 1.42595196e-15 7.12380630e-16 -1.78149349e-15 4.13845428e-10
5.58400000e+03 9.29829216e-14 1.42474549e-15 7.12137897e-16 -1.77994686e-15 4.13726648e-10
5.58500000e+03 9.29429029e-14 1.42354075e-15 7.11895321e-16 -1.77840343e-15 4.13608021e-10
5.58600000e+03 9.29026242e-14 1.42233876e-15 7.11652908e-16 -1.77686363e-15 4.13489449e-10
5.58700000e+03 9.28619885e-14 1.42113850e-15 7.11410668e-16 -1.77532807e-15 4.13370833e-10
5.58800000e+03 9.28208734e-14 1.41993997e-15 7.11168609e-16 -1.77379696e-15 4.13252370e-10
5.58900000e+03 9.27792022e-14 1.41874319e-15 7.10926739e-16 -1.77227076e-15 4.13133962e-10
5.59000000e+03 9.27368751e-14 1.41754815e-15 7.10685065e-16 -1.77075000e-15 4.13015609e-10
5.59100000e+03 9.26938099e-14 1.41635587e-15 7.10443593e-16 -1.76923477e-15 4.12897211e-10
5.59200000e+03 9.26499232e-14 1.41516535e-15 7.10202329e-16 -1.76772555e-15 4.12778967e-10
5.59300000e+03 9.26051704e-14 1.41397659e-15 7.09961279e-16 -1.76622245e-15 4.12660777e-10
5.59400000e+03 9.25594771e-14 1.41278962e-15 7.09720447e-16 -1.76472583e-15 4.12542641e-10
5.59500000e+03 9.25128093e-14 1.41160545e-15 7.09479837e-16 -1.76323574e-15 4.12424462e-10
5.59600000e+03 9.24651239e-14 1.41042308e-15 7.09239450e-16 -1.76175224e-15 4.12306436e-10
5.59700000e+03 9.24163990e-14 1.40924253e-15 7.08999290e-16 -1.76027557e-15 4.12188464e-10
5.59800000e+03 9.23666342e-14 1.40806383e-15 7.08759357e-16 -1.75880571e-15 4.12070546e-10
5.59900000e+03 9.23158304e-14 1.40688698e-15 7.08519650e-16 -1.75734248e-15 4.11952585e-10
5.60000000e+03 9.22639802e-14 1.40571302e-15 7.08280169e-16 -1.75588588e-15 4.11834776e-10
5.60100000e+03 9.22111277e-14 1.40454095e-15 7.08040913e-16 -1.75443583e-15 4.11717022e-10
5.60200000e+03 9.21572886e-14 1.40337174e-15 7.07801877e-16 -1.75299210e-15 4.11599224e-10
5.60300000e+03 9.21025193e-14 1.40220438e-15 7.07563059e-16 -1.75155439e-15 4.11481578e-10
5.60400000e+03 9.20468766e-14 1.40103883e-15 7.07324454e-16 -1.75012239e-15 4.11363986e-10
5.60500000e+03 9.19904270e-14 1.39987506e-15 7.07086057e-16 -1.74869593e-15 4.11246449e-10
5.60600000e+03 9.19332459e-14 1.39871404e-15 7.06847861e-16 -1.74727440e-15 4.11128868e-10
5.60700000e+03 9.18754068e-14 1.39755476e-15 7.06609861e-16 -1.74585758e-15 4.11011439e-10
5.60800000e+03 9.18170008e-14 1.39639818e-15 7.06372049e-16 -1.74444498e-15 4.10894065e-10
5.60900000e+03 9.17581350e-14 1.39524328e-15 7.06134417e-16 -1.74303624e-15 4.10776744e-10
5.61000000e+03 9.16989024e-14 1.39409003e-15 7.05896957e-16 -1.74163073e-15 4.10659380e-10
5.61100000e+03 9.16394198e-14 1.39293843e-15 7.05659660e-16 -1.74022803e-15 4.10542168e-10
5.61200000e+03 9.15797777e-14 1.39178943e-15 7.05422519e-16 -1.73882760e-15 4.10425010e-10
5.61300000e+03 9.15200985e-14 1.39064302e-15 7.05185523e-16 -1.73742902e-15 4.10307808e-10
5.61400000e+03 9.14605056e-14 1.38949819e-15 7.04948664e-16 -1.73603173e-15 4.10190759e-10
5.61500000e+03 9.14010922e-14 1.38835490e-15 7.04711933e-16 -1.73463520e-15 4.10073763e-10
5.61600000e+03 9.13419802e-14 1.38721414e-15 7.04475322e-16 -1.73323901e-15 4.09956821e-10
5.61700000e+03 9.12832689e-14 1.38607490e-15 7.04238820e-16 -1.73184264e-15 4.09839835e-10
5.61800000e+03 9.12250741e-14 1.38493714e-15 7.04002421e-16 -1.73044570e-15 4.09723001e-10
5.61900000e+03 9.11674967e-14 1.38380185e-15 7.03766116e-16 -1.72904764e-15 4.09606221e-10
5.62000000e+03 9.11106220e-14 1.38266901e-15 7.03529898e-16 -1.72764810e-15 4.09489495e-10
5.62100000e+03 9.10545385e-14 1.38153760e-15 7.03293760e-16 -1.72624669e-15 4.09372725e-10
5.62200000e+03 9.09993373e-14 1.38040761e-15 7.03057696e-16 -1.72484324e-15 4.09256107e-10
5.62300000e+03 9.09450706e-14 1.37928001e-15 7.02821699e-16 -1.72343722e-15 4.09139542e-10
5.62400000e+03 9.08918217e-14 1.37815379e-15 7.02585766e-16 -1.72202856e-15 4.09023031e-10
5.62500000e+03 9.08396340e-14 1.37702993e-15 7.02349892e-16 -1.72061701e-15 4.08906477e-10
5.62600000e+03 9.07885405e-14 1.37590842e-15 7.02114075e-16 -1.71920238e-15 4.08790074e-10
5.62700000e+03 9.07385832e-14 1.37478822e-15 7.01878311e-16 -1.71778455e-15 4.08673724e-10
5.62800000e+03 9.06897831e-14 1.37366934e-15 7.01642599e-16 -1.71636352e-15 4.08557429e-10
5.62900000e+03 9.06421497e-14 1.37255274e-15 7.01406940e-16 -1.71493926e-15 4.08441089e-10
5.63000000e+03 9.05956709e-14 1.37143842e-15 7.01171333e-16 -1.71351190e-15 4.08324901e-10
5.63100000e+03 9.05503332e-14 1.37032536e-15 7.00935780e-16 -1.71208150e-15 4.08208766e-10
5.63200000e+03 9.05061218e-14 1.36921454e-15 7.00700284e-16 -1.71064820e-15 4.08092587e-10
5.63300000e+03 9.04629907e-14 1.36810494e-15 7.00464846e-16 -1.70921216e-15 4.07976560e-10
5.63400000e+03 9.04209031e-14 1.36699756e-15 7.00229473e-16 -1.70777382e-15 4.07860586e-10
5.63500000e+03 9.03797820e-14 1.36589238e-15 6.99994167e-16 -1.70633334e-15 4.07744665e-10
5.63600000e+03 9.03395707e-14 1.36478838e-15 6.99758936e-16 -1.70489105e-15 4.07628701e-10
5.63700000e+03 9.03001934e-14 1.36368555e-15 6.99523785e-16 -1.70344738e-15 4.07512888e-10
5.63800000e+03 9.02615662e-14 1.36258589e-15 6.99288721e-16 -1.70200276e-15 4.07397128e-10
5.63900000e+03 9.02235977e-14 1.36148737e-15 6.99053752e-16 -1.70055779e-15 4.07281421e-10
5.64000000e+03 9.01861800e-14 1.36038999e-15 6.98818885e-16 -1.69911274e-15 4.07165671e-10
5.64100000e+03 9.01492199e-14 1.35929474e-15 6.98584130e-16 -1.69766819e-15 4.07050071e-10
5.64200000e+03 9.01125998e-14 1.35820161e-15 6.98349495e-16 -1.69622475e-15 4.06934525e-10
5.64300000e+03 9.00762186e-14 1.35711060e-15 6.98114988e-16 -1.69478293e-15 4.06819032e-10
5.64400000e+03 9.00399532e-14 1.35602069e-15 6.97880620e-16 -1.69334336e-15 4.06703495e-10
5.64500000e+03 9.00036898e-14 1.35493288e-15 6.97646398e-16 -1.69190648e-15 4.06588109e-10
5.64600000e+03 8.99673143e-14 1.35384717e-15 6.97412332e-16 -1.69047293e-15 4.06472776e-10
5.64700000e+03 8.99307143e-14 1.35276256e-15 6.97178431e-16 -1.68904333e-15 4.06357399e-10
5.64800000e+03 8.98937800e-14 1.35168004e-15 6.96944704e-16 -1.68761811e-15 4.06242172e-10
5.64900000e+03 8.98564050e-14 1.35059962e-15 6.96711158e-16 -1.68619786e-15 4.06126999e-10
5.65000000e+03 8.98184882e-14 1.34952029e-15 6.96477801e-16 -1.68478319e-15 4.06011879e-10
5.65100000e+03 8.97799237e-14 1.34844366e-15 6.96244642e-16 -1.68337451e-15 4.05896715e-10
5.65200000e+03 8.97406323e-14 1.34736841e-15 6.96011685e-16 -1.68197207e-15 4.05781701e-10
5.65300000e+03 8.97005224e-14 1.34629504e-15 6.95778937e-16 -1.68057606e-15 4.05666740e-10
5.65400000e+03 8.96595310e-14 1.34522353e-15 6.95546404e-16 -1.67918671e-15 4.05551832e-10
5.65500000e+03 8.96175846e-14 1.34415387e-15 6.95314089e-16 -1.67780413e-15 4.05436880e-10
5.65600000e+03 8.95746300e-14 1.34308597e-15 6.95081997e-16 -1.67642849e-15 4.05322078e-10
5.65700000e+03 8.95306244e-14 1.34201990e-15 6.94850130e-16 -1.67505969e-15 4.05207328e-10
5.65800000e+03 8.94855465e-14 1.34095566e-15 6.94618489e-16 -1.67369792e-15 4.05092632e-10
5.65900000e+03 8.94393562e-14 1.33989326e-15 6.94387075e-16 -1.67234309e-15 4.04977891e-10
5.66000000e+03 8.93920655e-14 1.33883269e-15 6.94155888e-16 -1.67099529e-15 4.04863299e-10
5.66100000e+03 8.93436683e-14 1.33777394e-15 6.93924927e-16 -1.66965432e-15 4.04748761e-10
5.66200000e+03 8.92941701e-14 1.33671702e-15 6.93694189e-16 -1.66832017e-15 4.04634274e-10
5.66300000e+03 8.92436185e-14 1.33566182e-15 6.93463672e-16 -1.66699257e-15 4.04519744e-10
5.66400000e+03 8.91920426e-14 1.33460845e-15 6.93233370e-16 -1.66567149e-15 4.04405362e-10
5.66500000e+03 8.91394927e-14 1.33355690e-15 6.93003280e-16 -1.66435647e-15 4.04291033e-10
5.66600000e+03 8.90860297e-14 1.33250709e-15 6.92773395e-16 -1.66304739e-15 4.04176755e-10
5.66700000e+03 8.90317348e-14 1.33145911e-15 6.92543708e-16 -1.66174381e-15 4.04062434e-10
5.66800000e+03 8.89766686e-14 1.33041287e-15 6.92314212e-16 -1.66044534e-15 4.03948261e-10
5.66900000e+03 8.89209405e-14 1.32936847e-15 6.92084900e-16 -1.65915165e-15 4.03834140e-10
5.67000000e+03 8.88646374e-14 1.32832582e-15 6.91855761e-16 -1.65786228e-15 4.03719975e-10
5.67100000e+03 8.88078635e-14 1.32728501e-15 6.91626788e-16 -1.65657666e-15 4.03605959e-10
5.67200000e+03 8.87507284e-14 1.32624586e-15 6.91397971e-16 -1.65529438e-15 4.03491993e-10
5.67300000e+03 8.86933566e-14 1.32520866e-15 6.91169299e-16 -1.65401492e-15 4.03378080e-10
5.67400000e+03 8.86358562e-14 1.32417313e-15 6.90940763e-16 -1.65273785e-15 4.03264123e-10
5.67500000e+03 8.85783477e-14 1.32313937e-15 6.90712352e-16 -1.65146244e-15 4.03150313e-10
5.67600000e+03 8.85209527e-14 1.32210747e-15 6.90484057e-16 -1.65018833e-15 4.03036555e-10
5.67700000e+03 8.84638028e-14 1.32107725e-15 6.90255867e-16 -1.64891490e-15 4.02922848e-10
5.67800000e+03 8.84070083e-14 1.32004891e-15 6.90027771e-16 -1.64764171e-15 4.02809097e-10
5.67900000e+03 8.83506871e-14 1.31902224e-15 6.89799762e-16 -1.64636826e-15 4.02695493e-10
5.68000000e+03 8.82949632e-14 1.31799746e-15 6.89571828e-16 -1.64509404e-15 4.02581941e-10
5.68100000e+03 8.82399358e-14 1.31697435e-15 6.89343962e-16 -1.64381849e-15 4.02468440e-10
5.68200000e+03 8.81857182e-14 1.31595303e-15 6.89116156e-16 -1.64254137e-15 4.02354895e-10
5.68300000e+03 8.81323863e-14 1.31493350e-15 6.88888401e-16 -1.64126207e-15 4.02241496e-10
5.68400000e+03 8.80800583e-14 1.31391574e-15 6.88660692e-16 -1.63998053e-15 4.02128149e-10
5.68500000e+03 8.80287830e-14 1.31289966e-15 6.88433022e-16 -1.63869612e-15 4.02014852e-10
5.68600000e+03 8.79786496e-14 1.31188536e-15 6.88205386e-16 -1.63740876e-15 4.01901511e-10
5.68700000e+03 8.79297167e-14 1.31087283e-15 6.87977780e-16 -1.63611822e-15 4.01788317e-10
5.68800000e+03 8.78820214e-14 1.30986197e-15 6.87750202e-16 -1.63482433e-15 4.01675173e-10
5.68900000e+03 8.78355992e-14 1.30885278e-15 6.87522649e-16 -1.63352685e-15 4.01562081e-10
5.69000000e+03 8.77904834e-14 1.30784534e-15 6.87295120e-16 -1.63222592e-15 4.01448943e-10
5.69100000e+03 8.77466747e-14 1.30683965e-15 6.87067615e-16 -1.63092134e-15 4.01335952e-10
5.69200000e+03 8.77041813e-14 1.30583550e-15 6.86840136e-16 -1.62961334e-15 4.01223011e-10
5.69300000e+03 8.76629885e-14 1.30483309e-15 6.86612684e-16 -1.62830202e-15 4.01110026e-10
5.69400000e+03 8.76230590e-14 1.30383230e-15 6.86385264e-16 -1.62698746e-15 4.00997187e-10
5.69500000e+03 8.75843533e-14 1.30283322e-15 6.86157879e-16 -1.62566986e-15 4.00884398e-10
5.69600000e+03 8.75468295e-14 1.30183565e-15 6.85930535e-16 -1.62434969e-15 4.00771659e-10
5.69700000e+03 8.75104242e-14 1.30083978e-15 6.85703238e-16 -1.62302709e-15 4.00658875e-10
5.69800000e+03 8.74750530e-14 1.29984538e-15 6.85475996e-16 -1.62170252e-15 4.00546237e-10
5.69900000e+03 8.74406411e-14 1.29885266e-15 6.85248816e-16 -1.62037641e-15 4.00433650e-10
5.70000000e+03 8.74070840e-14 1.29786150e-15 6.85021707e-16 -1.61904932e-15 4.00321112e-10
5.70100000e+03 8.73742885e-14 1.29687178e-15 6.84794678e-16 -1.61772164e-15 4.00208529e-10
5.70200000e+03 8.73421435e-14 1.29588361e-15 6.84567741e-16 -1.61639389e-15 4.00096092e-10
5.70300000e+03 8.73105313e-14 1.29489698e-15 6.84340904e-16 -1.61506643e-15 3.99983704e-10
5.70400000e+03 8.72793184e-14 1.29391189e-15 6.84114179e-16 -1.61373984e-15 3.99871367e-10
5.70500000e+03 8.72483772e-14 1.29292833e-15 6.83887578e-16 -1.61241449e-15 3.99758985e-10
5.70600000e+03 8.72175971e-14 1.29194621e-15 6.83661111e-16 -1.61109110e-15 3.99646747e-10
5.70700000e+03 8.71868255e-14 1.29096562e-15 6.83434790e-16 -1.60977008e-15 3.99534560e-10
5.70800000e+03 8.71559396e-14 1.28998645e-15 6.83208625e-16 -1.60845196e-15 3.99422423e-10
5.70900000e+03 8.71248072e-14 1.28900882e-15 6.82982629e-16 -1.60713725e-15 3.99310241e-10
5.71000000e+03 8.70932883e-14 1.28803271e-15 6.82756812e-16 -1.60582656e-15 3.99198204e-10
5.71100000e+03 8.70612666e-14 1.28705792e-15 6.82531184e-16 -1.60452030e-15 3.99086218e-10
5.71200000e+03 8.70286202e-14 1.28608477e-15 6.82305755e-16 -1.60321903e-15 3.98974281e-10
5.71300000e+03 8.69952334e-14 1.28511294e-15 6.82080535e-16 -1.60192321e-15 3.98862299e-10
5.71400000e+03 8.69609975e-14 1.28414264e-15 6.81855531e-16 -1.60063327e-15 3.98750462e-10
5.71500000e+03 8.69258021e-14 1.28317378e-15 6.81630752e-16 -1.59934949e-15 3.98638675e-10
5.71600000e+03 8.68895760e-14 1.28220635e-15 6.81406204e-16 -1.59807243e-15 3.98526938e-10
5.71700000e+03 8.68522184e-14 1.28124036e-15 6.81181894e-16 -1.59680240e-15 3.98415157e-10
5.71800000e+03 8.68136696e-14 1.28027582e-15 6.80957825e-16 -1.59553946e-15 3.98303520e-10
5.71900000e+03 8.67738714e-14 1.27931283e-15 6.80734003e-16 -1.59428412e-15 3.98191933e-10
5.72000000e+03 8.67327685e-14 1.27835120e-15 6.80510429e-16 -1.59303635e-15 3.98080396e-10
5.72100000e+03 8.66903483e-14 1.27739103e-15 6.80287104e-16 -1.59179625e-15 3.97968815e-10
5.72200000e+03 8.66465817e-14 1.27643234e-15 6.80064030e-16 -1.59056407e-15 3.97857378e-10
5.72300000e+03 8.66014532e-14 1.27547513e-15 6.79841205e-16 -1.58933971e-15 3.97745991e-10
5.72400000e+03 8.65549912e-14 1.27451941e-15 6.79618626e-16 -1.58812299e-15 3.97634654e-10
5.72500000e+03 8.65071975e-14 1.27356509e-15 6.79396291e-16 -1.58691401e-15 3.97523273e-10
5.72600000e+03 8.64581278e-14 1.27261238e-15 6.79174195e-16 -1.58571257e-15 3.97412036e-10
5.72700000e+03 8.64078112e-14 1.27166099e-15 6.78952332e-16 -1.58451834e-15 3.97300849e-10
5.72800000e+03 8.63563295e-14 1.27071123e-15 6.78730695e-16 -1.58333104e-15 3.97189617e-10
5.72900000e+03 8.63037370e-14 1.26976291e-15 6.78509277e-16 -1.58215043e-15 3.97078530e-10
5.73000000e+03 8.62501396e-14 1.26881605e-15 6.78288069e-16 -1.58097610e-15 3.96967493e-10
5.73100000e+03 8.61956143e-14 1.26787074e-15 6.78067060e-16 -1.57980773e-15 3.96856505e-10
5.73200000e+03 8.61402882e-14 1.26692691e-15 6.77846241e-16 -1.57864464e-15 3.96745474e-10
5.73300000e+03 8.60842671e-14 1.26598466e-15 6.77625601e-16 -1.57748641e-15 3.96634586e-10
5.73400000e+03 8.60276751e-14 1.26504390e-15 6.77405127e-16 -1.57633260e-15 3.96523749e-10
5.73500000e+03 8.59706431e-14 1.26410464e-15 6.77184807e-16 -1.57518253e-15 3.96412961e-10
5.73600000e+03 8.59133072e-14 1.26316689e-15 6.76964629e-16 -1.57403569e-15 3.96302129e-10
5.73700000e+03 8.58558080e-14 1.26223075e-15 6.76744579e-16 -1.57289148e-15 3.96191441e-10
5.73800000e+03 8.57982891e-14 1.26129603e-15 6.76524645e-16 -1.57174917e-15 3.96080803e-10
5.73900000e+03 8.57409053e-14 1.26036294e-15 6.76304813e-16 -1.57060822e-15 3.95970215e-10
5.74000000e+03 8.56837816e-14 1.25943127e-15 6.76085071e-16 -1.56946810e-15 3.95859583e-10
5.74100000e+03 8.56270818e-14 1.25850124e-15 6.75865406e-16 -1.56832799e-15 3.95749095e-10
5.74200000e+03 8.55709368e-14 1.25757273e-15 6.75645805e-16 -1.56718747e-15 3.95638656e-10
5.74300000e+03 8.55154935e-14 1.25664566e-15 6.75426256e-16 -1.56604585e-15 3.95528268e-10
5.74400000e+03 8.54608631e-14 1.25572012e-15 6.75206749e-16 -1.56490266e-15 3.95417835e-10
5.74500000e+03 8.54071902e-14 1.25479611e-15 6.74987272e-16 -1.56375737e-15 3.95307546e-10
5.74600000e+03 8.53545812e-14 1.25387361e-15 6.74767817e-16 -1.56260935e-15 3.95197308e-10
5.74700000e+03 8.53031536e-14 1.25295253e-15 6.74548373e-16 -1.56145826e-15 3.95087118e-10
5.74800000e+03 8.52529840e-14 1.25203295e-15 6.74328934e-16 -1.56030366e-15 3.94976885e-10
5.74900000e+03 8.52041782e-14 1.25111486e-15 6.74109493e-16 -1.55914529e-15 3.94866796e-10
5.75000000e+03 8.51567996e-14 1.25019815e-15 6.73890045e-16 -1.55798263e-15 3.94756756e-10
5.75100000e+03 8.51109184e-14 1.24928282e-15 6.73670584e-16 -1.55681561e-15 3.94646766e-10
5.75200000e+03 8.50665712e-14 1.24836896e-15 6.73451108e-16 -1.55564404e-15 3.94536733e-10
5.75300000e+03 8.50237904e-14 1.24745658e-15 6.73231615e-16 -1.55446765e-15 3.94426842e-10
5.75400000e+03 8.49826036e-14 1.24654550e-15 6.73012106e-16 -1.55328648e-15 3.94317002e-10
5.75500000e+03 8.49430038e-14 1.24563591e-15 6.72792580e-16 -1.55210050e-15 3.94207211e-10
5.75600000e+03 8.49049789e-14 1.24472783e-15 6.72573040e-16 -1.55090975e-15 3.94097376e-10
5.75700000e+03 8.48685120e-14 1.24382105e-15 6.72353491e-16 -1.54971434e-15 3.93987684e-10
5.75800000e+03 8.48335514e-14 1.24291567e-15 6.72133936e-16 -1.54851445e-15 3.93878042e-10
5.75900000e+03 8.48000510e-14 1.24201179e-15 6.71914383e-16 -1.54731029e-15 3.93768450e-10
5.76000000e+03 8.47679308e-14 1.24110931e-15 6.71694838e-16 -1.54610227e-15 3.93658813e-10
5.76100000e+03 8.47371174e-14 1.24020813e-15 6.71475311e-16 -1.54489073e-15 3.93549320e-10
